"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"35119",33651,763,"Poladryas arachne",1998,7,34.550764,-111.162543
"85836",108660,763,"Poladryas arachne",1994,5,32.919601,-107.699146
"85986",108806,763,"Poladryas arachne",1994,4,31.496492,-110.850763
