"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"80326",81952,659,"Anthanassa argentea",2013,2,26.179819,-98.366518
"94113",125707,659,"Anthanassa argentea",2015,4,26.179819,-98.366518
