"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29541",28192,766,"Siproeta stelenes",2013,1,26.140183,-98.331928
"34195",32743,766,"Siproeta stelenes",2002,11,26.080978,-98.136004
"42753",40980,766,"Siproeta stelenes",1975,9,26.07282,-97.942429
"62222",59554,766,"Siproeta stelenes",2013,11,26.072897,-98.146148
"79668",81344,766,"Siproeta stelenes",2012,12,26.179819,-98.366518
"80940",82568,766,"Siproeta stelenes",2013,8,26.179819,-98.366518
"83376",85035,766,"Siproeta stelenes",2013,10,26.179819,-98.366518
"100470",141479,766,"Siproeta stelenes",2015,6,26.179819,-98.366518
"107653",171592,766,"Siproeta stelenes",2015,10,26.125292,-97.953157
"108123",173973,766,"Siproeta stelenes",2015,11,26.179819,-98.366518
