"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"674",429,148,"Satyrium behrii",2011,7,49.15141,-119.438
"683",438,148,"Satyrium behrii",2011,7,49.15141,-119.438
"29378",28023,148,"Satyrium behrii",2005,5,37.524499,-118.635192
"29603",66096,148,"Satyrium behrii",2005,7,39.246974,-119.846142
"29611",28250,148,"Satyrium behrii",2005,7,39.246974,-119.846142
"30345",66244,148,"Satyrium behrii",2004,6,39.14637,-119.819827
"30354",28965,148,"Satyrium behrii",2004,6,39.14637,-119.819827
"44649",42643,148,"Satyrium behrii",2013,6,38.03136,-119.219513
"62585",60119,148,"Satyrium behrii",2011,7,49.15141,-119.438
"62591",60128,148,"Satyrium behrii",2011,7,49.15141,-119.438
"66484",66056,148,"Satyrium behrii",2005,5,37.524499,-118.635192
"72880",74581,148,"Satyrium behrii",2004,7,39.14637,-119.819827
"72899",74600,148,"Satyrium behrii",2004,7,37.555816,-118.681568
"72933",74635,148,"Satyrium behrii",2004,7,39.14637,-119.819827
"72939",74641,148,"Satyrium behrii",2004,7,37.555816,-118.681568
