"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"1002",60352,61,"Poanes viator",2010,6,45.4831272,-74.2484607
"1013",724,61,"Poanes viator",2010,6,45.4831272,-74.2484607
"11003",10547,61,"Poanes viator",2012,6,45.367046,-75.235223
"11076",10624,61,"Poanes viator",2012,6,45.640873,-76.149963
"11254",10801,61,"Poanes viator",2012,6,45.119028,-75.86831
"11488",11044,61,"Poanes viator",2012,6,45.3463,-75.8548
"11969",11450,61,"Poanes viator",2012,7,45.266933,-76.128978
"12026",11498,61,"Poanes viator",2012,7,45.36774,-75.235158
"12217",11700,61,"Poanes viator",2012,7,45.266253,-76.126145
"12228",61961,61,"Poanes viator",2012,7,45.266253,-76.126145
"12296",11745,61,"Poanes viator",2012,7,44.148223,-78.966197
"12306",11759,61,"Poanes viator",2012,7,44.176515,-78.967227
"12596",12020,61,"Poanes viator",2012,7,45.256708,-76.064862
"12673",12096,61,"Poanes viator",2012,7,44.240316,-79.052628
"12777",12198,61,"Poanes viator",2012,7,44.22983,-79.05177
"12955",12373,61,"Poanes viator",2012,7,44.241853,-79.043015
"13667",13060,61,"Poanes viator",2012,7,44.790977,-78.640985
"13674",13067,61,"Poanes viator",2012,7,44.804742,-78.610343
"13686",13076,61,"Poanes viator",2012,7,44.827087,-78.567771
"13696",13088,61,"Poanes viator",2012,7,44.814698,-78.649653
"14197",13590,61,"Poanes viator",2012,7,42.925199,-79.142493
"14237",13630,61,"Poanes viator",2012,7,42.515802,-81.85028
"14273",13663,61,"Poanes viator",2012,7,42.264167,-83.052339
"14393",13763,61,"Poanes viator",2012,7,41.936195,-82.507056
"14523",13891,61,"Poanes viator",2012,7,43.38226,-80.360863
"14527",62738,61,"Poanes viator",2012,7,43.38226,-80.360863
"14666",62841,61,"Poanes viator",2012,7,43.382413,-80.36086
"14670",13934,61,"Poanes viator",2012,7,43.382413,-80.36086
"14681",62861,61,"Poanes viator",2012,7,43.382413,-80.36086
"14692",62851,61,"Poanes viator",2012,7,43.382413,-80.36086
"14701",13950,61,"Poanes viator",2012,7,43.161778,-80.311121
"14914",14138,61,"Poanes viator",2012,7,42.873893,-79.084043
"14955",14185,61,"Poanes viator",2012,7,42.925199,-79.142493
"14982",14219,61,"Poanes viator",2012,7,43.161778,-80.311121
"15001",14230,61,"Poanes viator",2012,7,43.157724,-80.339831
"15026",14260,61,"Poanes viator",2012,7,43.415715,-80.121907
"15044",14280,61,"Poanes viator",2012,7,43.348218,-80.111264
"15075",14304,61,"Poanes viator",2012,7,43.364881,-80.095214
"15102",14331,61,"Poanes viator",2012,7,43.538639,-80.216489
"15120",14348,61,"Poanes viator",2012,7,44.356499,-77.107538
"15316",14550,61,"Poanes viator",2012,7,45.519068,-75.912373
