"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"880",559,147,"Lycaena dospassosi",2011,8,46.2289837,-64.2917827
"884",563,147,"Lycaena dospassosi",2011,7,47.6801892,-65.6644407
"1172",846,147,"Lycaena dospassosi",2011,8,48.3969656,-64.513007
"2185",1815,147,"Lycaena dospassosi",2006,7,48.330275,-64.728526
"2187",1817,147,"Lycaena dospassosi",2006,8,48.34387,-64.698805
"2195",1825,147,"Lycaena dospassosi",2006,8,48.614762,-64.32767
"17609",16553,147,"Lycaena dospassosi",2012,7,47.713578,-65.700978
"17616",16560,147,"Lycaena dospassosi",2012,7,48.855826,-64.414033
"18137",17065,147,"Lycaena dospassosi",2012,8,47.637758,-65.60886
"18154",17085,147,"Lycaena dospassosi",2012,8,47.1119,-65.3057
"18158",17089,147,"Lycaena dospassosi",2012,8,47.2305,-65.0768
"18161",17092,147,"Lycaena dospassosi",2012,8,47.0666,-65.0742
"18162",17093,147,"Lycaena dospassosi",2012,8,47.0743,-65.3384
"18167",17098,147,"Lycaena dospassosi",2012,8,47.0456,-64.9839
"18169",17100,147,"Lycaena dospassosi",2012,8,47.0511,-64.9714
"19831",18626,147,"Lycaena dospassosi",2011,7,45.8364,-63.522
"20099",18889,147,"Lycaena dospassosi",2012,7,45.8364,-63.522
"20109",18897,147,"Lycaena dospassosi",2012,7,45.8286,-63.567
"20113",18901,147,"Lycaena dospassosi",2012,7,45.7334,-62.7495
"20602",19326,147,"Lycaena dospassosi",2009,7,46.23098,-64.460467
"20603",19327,147,"Lycaena dospassosi",2009,7,46.149577,-64.152421
"20604",19328,147,"Lycaena dospassosi",2009,8,46.017176,-64.085816
"20605",19329,147,"Lycaena dospassosi",2009,8,47.648915,-65.607423
"20606",19330,147,"Lycaena dospassosi",2011,7,45.797396,-63.432816
"21215",19913,147,"Lycaena dospassosi",2012,8,47.3548,-64.9512
"21385",20078,147,"Lycaena dospassosi",2012,7,47.637758,-65.60886
"47785",45562,147,"Lycaena dospassosi",2013,7,47.0697,-65.2063
"50686",48376,147,"Lycaena dospassosi",2013,8,47.707138,-65.700586
"50687",48377,147,"Lycaena dospassosi",2013,8,47.707138,-65.700586
"50688",48378,147,"Lycaena dospassosi",2013,8,47.707138,-65.700586
"50689",70961,147,"Lycaena dospassosi",2013,8,47.707138,-65.700586
"50690",70960,147,"Lycaena dospassosi",2013,8,47.707138,-65.700586
"50691",70959,147,"Lycaena dospassosi",2013,8,47.707138,-65.700586
"51848",49439,147,"Lycaena dospassosi",2013,8,46.6671,-64.7511
"51854",49444,147,"Lycaena dospassosi",2013,8,46.6714,-64.7547
"51863",49454,147,"Lycaena dospassosi",2013,8,46.69,-64.8168
"51868",49458,147,"Lycaena dospassosi",2013,8,46.692,-64.8613
"52162",71159,147,"Lycaena dospassosi",2013,8,47.070981,-65.206448
"52170",49717,147,"Lycaena dospassosi",2013,8,47.070981,-65.206448
"52648",50180,147,"Lycaena dospassosi",2013,8,48.851388,-64.428291
"52656",50188,147,"Lycaena dospassosi",2013,8,48.378972,-64.597206
"52658",50189,147,"Lycaena dospassosi",2013,8,48.34387,-64.698805
"52659",50191,147,"Lycaena dospassosi",2013,8,48.021764,-65.252534
"52662",50192,147,"Lycaena dospassosi",2013,8,48.039141,-65.468023
"52678",50209,147,"Lycaena dospassosi",2013,8,47.6801892,-65.6644407
"52679",50212,147,"Lycaena dospassosi",2013,8,47.652703,-65.610169
"52694",50227,147,"Lycaena dospassosi",2013,8,47.709964,-65.698586
"52697",50231,147,"Lycaena dospassosi",2013,8,47.6801892,-65.6644407
"52822",50344,147,"Lycaena dospassosi",2013,8,47.650575,-65.621059
"52826",50350,147,"Lycaena dospassosi",2013,8,47.637758,-65.60886
"53432",50957,147,"Lycaena dospassosi",2013,8,47.899176,-64.587883
"62630",60247,147,"Lycaena dospassosi",2011,7,47.6801892,-65.6644407
"64975",64039,147,"Lycaena dospassosi",2012,8,47.637758,-65.60886
"65133",64477,147,"Lycaena dospassosi",2012,7,47.637758,-65.60886
"70039",71240,147,"Lycaena dospassosi",2013,8,48.378972,-64.597206
"74450",76219,147,"Lycaena dospassosi",2013,8,47.070981,-65.206448
"76448",81421,147,"Lycaena dospassosi",2007,7,48.58877778,-78.25469444
"79758",81417,147,"Lycaena dospassosi",2007,8,48.0255,-65.25525
"79759",81418,147,"Lycaena dospassosi",2007,8,48.073333,-65.55625
"79760",81419,147,"Lycaena dospassosi",2005,8,48.386861,-64.590417
"79761",81420,147,"Lycaena dospassosi",2005,8,48.0255,-65.25525
"103791",160441,147,"Lycaena dospassosi",2015,8,47.634978,-65.613431
"103799",160450,147,"Lycaena dospassosi",2015,8,47.678273,-65.658733
"103800",160454,147,"Lycaena dospassosi",2015,8,47.707138,-65.700586
"105271",164540,147,"Lycaena dospassosi",2015,8,48.855826,-64.414033
