"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"33955",32494,729,"Lethe creola",2011,6,33.878486,-83.351018
"40293",38566,729,"Lethe creola",2012,10,33.320036,-82.006647
"81922",83582,729,"Lethe creola",2014,4,32.204667,-81.163559
"81980",83627,729,"Lethe creola",2013,10,32.204667,-81.163559
"82421",84073,729,"Lethe creola",2010,7,32.775403,-83.582086
"83653",85321,729,"Lethe creola",2012,4,32.775403,-83.582086
