"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"18",26948,32,"Hesperia uncas",2001,6,50.75,-113.13
"28913",27576,32,"Hesperia uncas",2004,6,50.731,-110.075
"54651",52123,32,"Hesperia uncas",2013,8,49.087898,-107.278748
