"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"38082",36436,12,"Erynnis martialis",2013,5,44.481715,-77.682266
"86957",109852,12,"Erynnis martialis",2014,7,49.190278,-95.959167
