"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"85834",108654,416,"Erynnis meridianus",1994,4,31.896038,-104.823132
"85936",108751,416,"Erynnis meridianus",1994,5,29.254084,-103.30513
"86332",109140,416,"Erynnis meridianus",2001,5,34.934595,-111.74572
