"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"30193",28816,524,"Thorybes mexicana",2012,6,35.269834,-106.408639
"31267",29878,524,"Thorybes mexicana",2011,6,35.194117,-106.401161
"43885",41912,524,"Thorybes mexicana",2013,7,40.430803,-105.500572
"44692",42686,524,"Thorybes mexicana",2013,6,37.952049,-119.263115
"44701",42691,524,"Thorybes mexicana",2013,6,37.94589,-119.257836
"73138",74838,524,"Thorybes mexicana",2004,6,31.766704,-110.606815
"73162",74864,524,"Thorybes mexicana",2004,6,31.766704,-110.606815
"82698",84323,524,"Thorybes mexicana",2014,6,39.614284,-120.490751
"84537",86266,524,"Thorybes mexicana",2014,6,37.491242,-107.479253
