"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"72966",74668,799,"Parnassius behrii",2004,6,36.136366,-118.542846
"72985",74687,799,"Parnassius behrii",2004,6,36.136366,-118.542846
